dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,de_rating_cp,de_rating_lp,dt_acao_rating,de_acao_rating,de_outlook,link_relatorio
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2019-05-03,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2019-02-04,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2018-08-10,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2018-05-24,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2017-11-17,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2017-08-18,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2017-05-15,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2016-11-16,Observação Negativa,,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2016-09-14,Observação Negativa,,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2016-02-15,Observação Negativa,,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2015-11-12,Observação Negativa,,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2015-08-17,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2015-05-15,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2015-02-11,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2014-11-12,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2014-08-15,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2014-04-28,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2014-02-17,Confirmação,Estável,
2026-09-25,GRANCRED FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1612/Grancred_FIDC_-_Subordinadas_,FIDCs,brCCC,,brCCC,2013-07-24,Rating Inicial,Estável,
2026-09-25,GREEN FIDC SOLAR GD II - 5ª / 6ª / 7ª / 8ª - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4021/Green_FIDC_Solar_GD_II_-_5ª___6ª___7ª___8ª_-_Seniores_Única,FIDCs,brAA-,,brAA-,2022-06-24,Rating Inicial,Estável,
2026-09-25,GREEN FIDC SOLAR GD II - 1ª / 2ª / 3ª / 4ª - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3532/Green_FIDC_Solar_GD_II_-_1ª___2ª___3ª___4ª_-_Seniores_Única,FIDCs,brAA-,,brAA-,2022-06-24,Confirmação,Estável,
2026-09-25,GREEN FIDC SOLAR GD II - A4 / A5 / A6 / A7 / A8 - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4022/Green_FIDC_Solar_GD_II_-_A4___A5___A6___A7___A8_-_Subordinadas_Mezanino_,FIDCs,brA-,,brA-,2022-06-24,Rating Inicial,Estável,
2026-09-25,GREEN SOLFÁCIL II FIDC - MEZANINO CLASSE B,https://www.austin.com.br/Historico-Rating/4043/Green_Solfácil_II_FIDC_-_Mezanino_Classe_B_,FIDCs,brBBB,,brBBB,2022-08-11,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Green_Solfácil_II_FIDC/10406
2026-09-25,GREEN SOLFÁCIL II FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3873/Green_Solfácil_II_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBBB,,brBBB,2022-08-11,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Green_Solfácil_II_FIDC/10408
2026-09-25,GREEN SOLFÁCIL II FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3873/Green_Solfácil_II_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBBB,,brBBB,2022-04-04,Rating Inicial,Estável,
2026-09-25,GREEN SOLFÁCIL II FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3874/Green_Solfácil_II_FIDC_-_Subordinadas_Júnior_,FIDCs,brBB+,,brBB+,2022-08-11,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Green_Solfácil_II_FIDC/10409
2026-09-25,GREEN SOLFÁCIL II FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3874/Green_Solfácil_II_FIDC_-_Subordinadas_Júnior_,FIDCs,brBB+,,brBB+,2022-04-04,Rating Inicial,Estável,
2026-09-25,GREEN SOLFÁCIL II FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3872/Green_Solfácil_II_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2022-08-11,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Green_Solfácil_II_FIDC/10407
2026-09-25,GREEN SOLFÁCIL II FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3872/Green_Solfácil_II_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2022-04-04,Rating Inicial,Estável,
2026-09-25,GUARDIAN MULTI CONSIGNADO I FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4787/Guardian_Multi_Consignado_I_FIDC_-_Seniores_Única,FIDCs,brAA-,,brAA-,2024-08-23,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Guardian_Multi_Consignado_I_FIDC/11195
2026-09-25,GREEN SOLFÁCIL II FIDC - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/4042/Green_Solfácil_II_FIDC_-_Seniores_2ª_série,FIDCs,brA,,brA,2022-08-11,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Green_Solfácil_II_FIDC/10405
2026-09-25,GUARDIAN MULTI CONSIGNADO I FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4788/Guardian_Multi_Consignado_I_FIDC_-_Subordinadas_Mezanino_,FIDCs,brA-,,brA-,2024-08-23,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Guardian_Multi_Consignado_I_FIDC/11196
2026-09-25,GUARDIAN MULTI CONSIGNADO II FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4465/Guardian_Multi_Consignado_II_FIDC_-_Subordinadas_Mezanino_,FIDCs,brA-,,brA-,2024-01-18,Rating Inicial,Estável,
2026-09-25,GUARDIAN MULTI CONSIGNADO I FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4789/Guardian_Multi_Consignado_I_FIDC_-_Subordinadas_Júnior_,FIDCs,brBB,,brBB,2024-08-23,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Guardian_Multi_Consignado_I_FIDC/11197
2026-09-25,GUEPARDO INVESTIMENTOS LTDA.,https://www.austin.com.br/Historico-Rating/4474/Guepardo_Investimentos_Ltda,Gestão,QG2,,QG2,2023-11-13,Elevação,Estável,
2026-09-25,HABITASEC - RISCO JEREISSATI CENTROS COMERCIAIS S/A (101ª SÉRIE - 1ª EMISSÃO),https://www.austin.com.br/Historico-Rating/2905/Habitasec_-_Risco_Jereissati_Centros_Comerciais_S_A_(101ª_Série_-_1ª_Emissão),CRIs,brA+,,brA+,2018-03-16,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Habitasec_-_Risco_Jereissati_Centros_Comerciais_S_A_(101ª_Série_-_1ª_Emissão)/7931
2026-09-25,GUARDIAN MULTI CONSIGNADO II FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4464/Guardian_Multi_Consignado_II_FIDC_-_Seniores_Única,FIDCs,brAA-,,brAA-,2024-01-18,Rating Inicial,Estável,
2026-09-25,HABITASEC - RISCO BRC EMPREENDIMENTOS (75ª SÉRIE - 1ª EMISSÃO),https://www.austin.com.br/Historico-Rating/2572/Habitasec_-_Risco_BRC_Empreendimentos_(75ª_Série_-_1ª_Emissão),CRIs,brB,,brB,2017-12-29,Rebaixamento,,
2026-09-25,HABITASEC - RISCO BRC EMPREENDIMENTOS (75ª SÉRIE - 1ª EMISSÃO),https://www.austin.com.br/Historico-Rating/2572/Habitasec_-_Risco_BRC_Empreendimentos_(75ª_Série_-_1ª_Emissão),CRIs,brA-,,brA-,2016-12-02,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Habitasec_-_Risco_BRC_Empreendimentos_(75ª_Série_-_1ª_Emissão)/7322
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2020-04-02,Observação Negativa,Estável,https://www.austin.com.br/Relatorio/Rating/GWM_FIDC_Multissetorial/9857
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2019-11-05,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2019-07-23,Elevação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2019-05-03,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2019-01-23,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2018-07-25,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2018-05-23,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2018-02-20,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2017-12-19,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2017-08-25,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2017-02-16,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2016-11-11,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brC,,brC,2016-08-15,Rebaixamento,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2016-05-20,Observação Negativa,,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2016-02-16,Observação Negativa,,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2015-11-18,Observação Negativa,,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2015-08-14,Observação Negativa,,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2015-05-15,Observação Negativa,,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2015-02-12,Observação Negativa,,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2014-11-14,Observação Negativa,,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2014-09-10,Confirmação,Estável,
2026-09-25,GWM FIDC MULTISSETORIAL - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/1787/GWM_FIDC_Multissetorial_-_Mezanino_Classe_A_,FIDCs,brCC,,brCC,2014-01-07,Rating Inicial,Estável,
2026-09-25,HABITASEC SECURITIZADORA S/A - RISCO SPE INFINITA LIFE.CO  (SÉRIE A DEFINIR),https://www.austin.com.br/Historico-Rating/3726/Habitasec_Securitizadora_S_A_-_Risco_SPE_Infinita_LifeCo__(Série_a_definir),CRIs,brBB,,brBB,2021-02-22,Rating Preliminar,,
2026-09-25,HAWK FIDC NP - 3ª / 5ª SÉRIES - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4059/Hawk_FIDC_NP_-_3ª___5ª_Séries_-_Seniores_Única,FIDCs,brB-,,brB-,2024-09-03,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Hawk_FIDC_NP_-_3ª___5ª_Séries/11179
2026-09-25,HAWK FIDC NP - 3ª / 5ª SÉRIES - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4059/Hawk_FIDC_NP_-_3ª___5ª_Séries_-_Seniores_Única,FIDCs,brB-,,brB-,2024-07-01,Elevação,Estável,
2026-09-25,HAWK FIDC NP - 3ª / 5ª SÉRIES - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4059/Hawk_FIDC_NP_-_3ª___5ª_Séries_-_Seniores_Única,FIDCs,brCCC,,brCCC,2022-06-03,Rating Inicial,Estável,
2026-09-25,HAWK FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4060/Hawk_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2024-09-03,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Hawk_FIDC_NP/11180
2026-09-25,HAWK FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4060/Hawk_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2024-07-01,Elevação,Estável,
2026-09-25,HAWK FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4060/Hawk_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2022-06-03,Rating Inicial,Estável,
2026-09-25,HAZ FIC FIDC - ÚNICA,https://www.austin.com.br/Historico-Rating/3861/Haz_FIC_FIDC_-_Única_,FIDCs,brB,,brB,2021-10-13,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Haz_FIC_FIDC/10245
2026-09-25,HEDGE CRÉDITO AGRO FIAGRO DC - SENIORES 4ª SÉRIE,https://www.austin.com.br/Historico-Rating/4776/Hedge_Crédito_Agro_FIAGRO_DC_-_Seniores_4ª_série,FIDCs,brA+,,brA+,2024-09-02,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Hedge_Crédito_Agro_FIAGRO_DC/11183
2026-09-25,HEDGE CRÉDITO AGRO FIAGRO DC - SENIORES 3ª SÉRIE,https://www.austin.com.br/Historico-Rating/4775/Hedge_Crédito_Agro_FIAGRO_DC_-_Seniores_3ª_série,FIDCs,brA-,,brA-,2024-09-02,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Hedge_Crédito_Agro_FIAGRO_DC/11182
2026-09-25,HEDGE CRÉDITO AGRO FIAGRO DC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/4774/Hedge_Crédito_Agro_FIAGRO_DC_-_Seniores_1ª_série,FIDCs,brA+,,brA+,2024-09-02,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Hedge_Crédito_Agro_FIAGRO_DC/11181
2026-09-25,HDLG FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2636/HDLG_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2019-11-11,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/HDLG_FIDC/9560
2026-09-25,HDLG FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2636/HDLG_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2019-08-02,Confirmação,Estável,
2026-09-25,HDLG FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2636/HDLG_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2019-05-13,Confirmação,Estável,
2026-09-25,HDLG FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2636/HDLG_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2019-02-06,Confirmação,Estável,
2026-09-25,HDLG FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2636/HDLG_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2018-08-16,Confirmação,Estável,
2026-09-25,HDLG FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2636/HDLG_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2018-04-09,Rating Inicial,Estável,
2026-09-25,HDLG FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2636/HDLG_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2017-06-18,Rating Retirado,,
2026-09-25,HDLG FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2636/HDLG_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2017-03-17,Rating Inicial,Estável,
2026-09-25,HÉRCULES FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3174/Hércules_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Hércules_FIDC/9858
2026-09-25,HÉRCULES FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3174/Hércules_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-11-12,Confirmação,Estável,
2026-09-25,HÉRCULES FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3174/Hércules_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-09-15,Confirmação,Estável,
2026-09-25,HÉRCULES FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3174/Hércules_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-04-08,Rating Inicial,Estável,
2026-09-25,HIGH YIELD DO YALEEH FIDC - SENIORES 4ª SÉRIE,https://www.austin.com.br/Historico-Rating/4431/High_Yield_do_Yaleeh_FIDC_-_Seniores_4ª_série,FIDCs,brA-,,brA-,2024-03-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/High_Yield_do_Yaleeh_FIDC/10802
2026-09-25,HIGH YIELD DO YALEEH FIDC - SUBORDINADAS PREFERENCIAIS,https://www.austin.com.br/Historico-Rating/4432/High_Yield_do_Yaleeh_FIDC_-_Subordinadas_Preferenciais_,FIDCs,brBBB+,,brBBB+,2024-03-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/High_Yield_do_Yaleeh_FIDC/10803
2026-09-25,HIGH YIELD DO YALEEH FIDC - SUBORDINADAS PREFERENCIAIS,https://www.austin.com.br/Historico-Rating/4433/High_Yield_do_Yaleeh_FIDC_-_Subordinadas_Preferenciais_,FIDCs,brBBB-,,brBBB-,2024-03-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/High_Yield_do_Yaleeh_FIDC/10804
2026-09-25,HIGH YIELD DO YALEEH FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4434/High_Yield_do_Yaleeh_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBB,,brBB,2024-03-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/High_Yield_do_Yaleeh_FIDC/10805
2026-09-25,HIGH YIELD II DO FIDC CAP - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4430/High_Yield_II_do_FIDC_Cap_-_Subordinadas_Mezanino_,FIDCs,brBB+,,brBB+,2024-03-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/High_Yield_II_do_FIDC_Cap/10801
2026-09-25,HIGH YIELD II DO FIDC CAP - SUBORDINADAS PREFERENCIAIS B,https://www.austin.com.br/Historico-Rating/4429/High_Yield_II_do_FIDC_Cap_-_Subordinadas_Preferenciais_B_,FIDCs,brBBB+,,brBBB+,2024-03-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/High_Yield_II_do_FIDC_Cap/10800
2026-09-25,HIGH YIELD II DO FIDC CAP - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/4428/High_Yield_II_do_FIDC_Cap_-_Seniores_2ª_série,FIDCs,brA+,,brA+,2024-03-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/High_Yield_II_do_FIDC_Cap/10799
2026-09-25,HOD FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3271/HOD_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brBBB-,,brBBB-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/HOD_FIC_FIDC/9883
2026-09-25,HOD FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3271/HOD_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brBBB-,,brBBB-,2020-02-19,Confirmação,Estável,
2026-09-25,HOD FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3271/HOD_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brBBB-,,brBBB-,2019-11-27,Confirmação,Estável,
2026-09-25,HOD FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3271/HOD_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brBBB-,,brBBB-,2019-07-29,Rating Inicial,Estável,
2026-09-25,HOD FIC FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/3272/HOD_FIC_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brB+,,brB+,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/HOD_FIC_FIDC/9884
2026-09-25,HOD FIC FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/3272/HOD_FIC_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brB+,,brB+,2020-02-19,Confirmação,Estável,
2026-09-25,HOD FIC FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/3272/HOD_FIC_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brB+,,brB+,2019-11-27,Confirmação,Estável,
2026-09-25,HOD FIC FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/3272/HOD_FIC_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brB+,,brB+,2019-07-29,Rating Inicial,Estável,
2026-09-25,HIX INVESTIMENTOS,https://www.austin.com.br/Historico-Rating/2856/HIX_Investimentos,Gestão,QG3+,,QG3+,2023-11-21,Confirmação,Estável,
2026-09-25,HIX INVESTIMENTOS,https://www.austin.com.br/Historico-Rating/2856/HIX_Investimentos,Gestão,QG3+,,QG3+,2021-08-23,Confirmação,Estável,
2026-09-25,HIX INVESTIMENTOS,https://www.austin.com.br/Historico-Rating/2856/HIX_Investimentos,Gestão,QG3+,,QG3+,2018-01-03,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/HIX_Investimentos/7848
2026-09-25,IB SIGMA FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1950/IB_Sigma_FIDC_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/IB_Sigma_FIDC/9859
